KindOfQuery;Shift;Country;Week;#Eq;#Vars;Eq. creation time;Solve time;Average squared error
WithJHURegions;2;ES;2020W43;55;279;2.786403419;0.235690791;0.024866354957487864
WithJHURegions;2;ES;2020W44;55;279;2.789554073;0.252358296;0.030090221416966115
WithJHURegions;2;ES;2020W45;55;279;2.759194482;0.276018478;0.032119446667845435
WithJHURegions;2;ES;2020W46;55;279;2.756273051;0.248375681;0.016485724977727278
WithJHURegions;2;ES;2020W47;55;279;2.78732373;0.280372304;0.03191747547464089
WithJHURegions;2;ES;2020W48;55;279;2.760092793;0.299188506;0.029042924107011266
WithJHURegions;2;ES;2020W49;55;279;2.642371367;0.23395598;0.02083385558934243
WithJHURegions;2;ES;2020W50;55;279;2.732624602;0.236622347;0.02693196097932706
WithJHURegions;2;ES;2020W51;55;279;2.783508665;0.238177175;0.039947528073066126
WithJHURegions;2;ES;2020W52;55;279;2.745082155;0.2279918;0.03739671296725962
WithJHURegions;2;ES;2021W01;55;279;2.747725125;0.307013702;0.028644867488393178
WithJHURegions;2;ES;2021W02;55;279;2.729373723;0.2452149;0.03660378246643348
WithJHURegions;2;ES;2021W03;55;279;2.719462409;0.240802546;0.022914978918452934
WithJHURegions;2;ES;2021W04;55;279;2.719237377;0.219087261;0.025079134413525758
WithJHURegions;2;ES;2021W05;55;279;2.721930773;0.224828435;0.030809472212873272
WithJHURegions;2;ES;2021W06;55;279;2.699203964;0.285307287;0.01799703730314564
WithJHURegions;2;UK;2020W05;15;18;2.786085982;0.289444533;9.496283527948841E-4
WithJHURegions;2;UK;2020W06;19;20;2.816048589;0.277356794;0.0017774904916650499
WithJHURegions;2;UK;2020W07;27;20;2.877280341;0.230808538;0.0011784979539211885
WithJHURegions;2;UK;2020W08;27;20;2.846127901;0.227409036;0.0014024981600709034
WithJHURegions;2;UK;2020W09;27;20;2.86485645;0.251852987;2.333019888508538E-4
WithJHURegions;2;UK;2020W10;27;20;2.844968659;0.26838877;8.151960937861297E-4
WithJHURegions;2;UK;2020W11;27;20;2.844533541;0.254088638;4.3490019136275835E-5
WithJHURegions;2;UK;2020W12;27;20;2.814166757;0.281382432;2.038166300820537E-6
WithJHURegions;2;UK;2020W13;27;20;2.878815263;0.194092884;5.0490498604219435E-5
WithJHURegions;2;UK;2020W14;27;20;2.804165765;0.225101029;0.012651592127141929
WithJHURegions;2;UK;2020W15;27;20;2.830242837;0.242125776;0.006261284970654829
WithJHURegions;2;UK;2020W16;27;20;2.81091965;0.219371589;0.01741765370959414
WithJHURegions;2;UK;2020W17;27;20;2.837078857;0.261021738;0.01909570730130964
WithJHURegions;2;UK;2020W18;27;20;2.777131434;0.23701954;0.010522482731119855
WithJHURegions;2;UK;2020W19;27;20;2.811218993;0.226217526;1.0115487895847381E-5
WithJHURegions;2;UK;2020W20;27;20;2.812450382;0.247409483;0.004786336880375674
WithJHURegions;2;UK;2020W21;27;20;2.805182457;0.284995931;3.036065055434215E-4
WithJHURegions;2;UK;2020W22;27;20;2.69397892;0.216580552;1.152272850517528E-6
WithJHURegions;2;UK;2020W23;27;20;2.8152579;0.23125029;5.393615668225974E-4
WithJHURegions;2;UK;2020W24;27;36;2.785293058;0.253475702;0.06652192819581709
WithJHURegions;2;UK;2020W25;27;48;2.774726833;0.237184227;0.044690344497227856
WithJHURegions;2;UK;2020W26;27;64;2.680432945;0.232506403;0.01211886742443549
WithJHURegions;2;UK;2020W27;27;76;2.792604773;0.213064414;0.0675346210751321
WithJHURegions;2;UK;2020W28;27;76;2.752536132;0.231419657;0.08781315861747117
WithJHURegions;2;UK;2020W29;27;76;2.682243255;0.139690097;0.0769259999787588
WithJHURegions;2;UK;2020W30;27;76;2.750855028;0.223576233;0.05059829097600066
WithJHURegions;2;UK;2020W31;27;76;2.760519031;0.237505712;0.056165520793824766
WithJHURegions;2;UK;2020W32;27;76;2.647822128;0.281179959;0.053511485171535866
WithJHURegions;2;UK;2020W33;27;76;2.766503465;0.195036172;0.03880138806401948
WithJHURegions;2;UK;2020W34;27;76;2.726324053;0.281259928;0.06128591915690952
WithJHURegions;2;UK;2020W35;27;76;2.742610848;0.267473836;0.02576870982296246
WithJHURegions;2;UK;2020W36;27;76;2.662388357;0.255377716;0.05431944565082861
WithJHURegions;2;UK;2020W37;27;76;2.749170501;0.241845639;0.0525533363996997
WithJHURegions;2;UK;2020W38;27;76;2.706684759;0.231429714;0.0606832153920104
WithJHURegions;2;UK;2020W39;27;76;2.698000713;0.18814358;0.06261233603199674
WithJHURegions;2;UK;2020W40;27;76;2.692155754;0.224679809;0.04985692815081861
WithJHURegions;2;UK;2020W41;27;76;2.679798144;0.237079185;0.048137299053264776
WithJHURegions;2;UK;2020W42;27;76;2.748419766;0.249790126;0.015156076221641846
WithJHURegions;2;UK;2020W43;27;76;2.735124804;0.213067347;0.01863294485584455
WithJHURegions;2;UK;2020W44;27;76;2.707721357;0.234583232;0.01038130671206866
WithJHURegions;2;UK;2020W45;27;76;2.740572639;0.233136519;0.00902872319651507
WithJHURegions;2;UK;2020W46;27;76;2.72673172;0.28392881;0.008423169809390696
WithJHURegions;2;UK;2020W47;27;76;2.656452392;0.286170606;0.010657954871125832
WithJHURegions;2;UK;2020W48;27;76;2.686906758;0.279193645;0.01427423001694026
WithJHURegions;2;UK;2020W49;27;76;2.686026816;0.235330195;0.014921312116834541
WithJHURegions;2;UK;2020W50;27;76;2.711431725;0.273504993;0.027296789119495478
WithJHURegions;2;UK;2020W51;27;76;2.685236899;0.295399073;0.03272972251516805
WithJHURegions;2;UK;2020W52;25;63;2.626423714;0.248629347;0.040238854661758465
WithJHURegions;2;UK;2021W01;25;63;2.673260628;0.246331397;0.027474952760191667
WithJHURegions;2;UK;2021W02;25;63;2.586945379;0.231441588;0.02582112540841102
WithJHURegions;2;UK;2021W03;25;63;2.677323352;0.221339883;0.012650732769057661
WithJHURegions;2;UK;2021W04;25;63;2.508948412;0.287629401;0.020983439674162573
WithJHURegions;2;UK;2021W05;25;63;2.667825782;0.232695185;0.03162461530862245
WithJHURegions;2;UK;2021W06;25;63;2.635789769;0.222168492;0.0404499586525048
WithJHURegions;3;NL;2020W05;15;18;2.725055643;0.21946357;5.326069872969102E-4
WithJHURegions;3;NL;2020W06;19;20;2.796840071;0.226047531;2.3030569435123378E-4
WithJHURegions;3;NL;2020W07;19;20;2.72882915;0.141094066;4.3898649634848834E-4
WithJHURegions;3;NL;2020W08;43;20;2.841052523;0.274736522;0.0047869754677844455
WithJHURegions;3;NL;2020W09;43;20;2.779464714;0.252688439;0.0013147692137376772
WithJHURegions;3;NL;2020W10;43;20;2.880290949;0.237526943;0.0015918152221088117
WithJHURegions;3;NL;2020W11;43;20;2.85747481;0.234639874;1.3985154563082836E-6
WithJHURegions;3;NL;2020W12;43;20;2.847567337;0.231811262;0.00372380965657951
WithJHURegions;3;NL;2020W13;43;20;2.834011864;0.253926602;0.011899456035144328
WithJHURegions;3;NL;2020W14;43;20;2.799117625;0.227421676;0.01307389542687418
WithJHURegions;3;NL;2020W15;43;20;2.79565778;0.154964388;0.010224059399275074
WithJHURegions;3;NL;2020W16;43;20;2.86033939;0.258425212;0.003593643403037096
WithJHURegions;3;NL;2020W17;43;20;2.735019686;0.164422706;8.59972485049525E-4
WithJHURegions;3;NL;2020W18;43;20;2.809398544;0.235472951;5.104689792957539E-7
WithJHURegions;3;NL;2020W19;43;20;2.736863731;0.149985962;0.0020733521324900776
WithJHURegions;3;NL;2020W20;43;20;2.818581544;0.236099716;0.0018176575257635
WithJHURegions;3;NL;2020W21;43;20;2.741916398;0.235364067;7.372884640523194E-4
WithJHURegions;3;NL;2020W22;43;20;2.821230031;0.227005137;4.8605528900314996E-4
WithJHURegions;3;NL;2020W23;43;20;2.762127489;0.155031506;1.1329434518189106E-4
WithJHURegions;3;NL;2020W24;43;20;2.8076909;0.288731862;1.6073816154587882E-5
WithJHURegions;3;NL;2020W25;43;20;2.801321845;0.247669575;3.4368942002177034E-5
WithJHURegions;3;NL;2020W26;43;20;2.776116614;0.222019727;6.930895771790774E-5
WithJHURegions;3;NL;2020W27;43;20;2.653938275;0.192112296;2.860271914332904E-4
WithJHURegions;3;NL;2020W28;43;20;2.780444249;0.219952396;5.131323245114934E-5
WithJHURegions;3;NL;2020W29;43;56;2.638850951;0.236207901;0.16450834061844552
WithJHURegions;3;NL;2020W30;43;104;2.748289573;0.229222419;0.1199768499994398
WithJHURegions;3;NL;2020W31;43;104;2.661909161;0.235480704;0.002229624324924311
WithJHURegions;3;NL;2020W32;43;140;2.768456104;0.234200146;0.0010996147852503798
WithJHURegions;3;NL;2020W33;43;188;2.744562161;0.278741764;0.10900573230209051
WithJHURegions;3;NL;2020W34;43;188;2.779046285;0.226915669;0.010863429570645029
WithJHURegions;3;NL;2020W35;43;188;2.722584969;0.285765032;0.02694662542106382
WithJHURegions;3;NL;2020W36;43;188;2.713958472;0.235301978;0.049898186229457485
WithJHURegions;3;NL;2020W37;43;188;2.699891823;0.236267617;0.05686084173530421
WithJHURegions;3;NL;2020W38;43;188;2.74301711;0.232677725;0.04704462215939167
WithJHURegions;3;NL;2020W39;43;188;2.728458631;0.230936138;0.033103440006829375
WithJHURegions;3;NL;2020W40;43;188;2.734312879;0.234200076;0.03273400615372986
WithJHURegions;3;NL;2020W41;43;188;2.676223679;0.234297856;0.034940647704613054
WithJHURegions;3;NL;2020W42;43;188;2.665759354;0.24713137;0.03581091221553084
WithJHURegions;3;NL;2020W43;43;188;2.6963108;0.225911686;0.03999777621131205
WithJHURegions;3;NL;2020W44;43;188;2.757493034;0.237570244;0.04589570005328372
WithJHURegions;3;NL;2020W45;43;188;2.658405942;0.22557351;0.05450168260852015
WithJHURegions;3;NL;2020W46;43;188;2.686855835;0.232910579;0.07092390030643764
WithJHURegions;3;NL;2020W47;43;188;2.656434644;0.227475035;0.0687891606629745
WithJHURegions;3;NL;2020W48;43;188;2.737834883;0.223591527;0.07535202006881661
WithJHURegions;3;NL;2020W49;43;188;2.656593675;0.248983935;0.04938912930607758
WithJHURegions;3;NL;2020W50;43;188;2.696144016;0.214948617;0.07006160074213907
WithJHURegions;3;NL;2020W51;43;188;2.685547269;0.233646995;0.0672967645430852
WithJHURegions;3;NL;2020W52;43;188;2.705065036;0.224661091;0.028795588508283954
WithJHURegions;3;NL;2021W01;43;188;2.640780479;0.23411864;0.03233560257188425
WithJHURegions;3;NL;2021W02;43;188;2.701339231;0.284573732;0.04967182956634036
WithJHURegions;3;NL;2021W03;43;188;2.639834535;0.249606929;0.044526656550168305
WithJHURegions;3;NL;2021W04;43;188;2.6477844;0.24973013;0.06231021418929779
WithJHURegions;3;NL;2021W05;43;188;2.624957855;0.265752711;0.062086280718353794
WithJHURegions;3;NL;2021W06;43;188;2.657622938;0.237952771;0.0412523533954761
WithJHURegions;3;SE;2020W05;14;11;2.655694594;0.226768302;1.6408113909591638E-5
WithJHURegions;3;SE;2020W06;18;13;2.825516943;0.228273821;2.734034250851641E-4
WithJHURegions;3;SE;2020W07;18;13;2.697313244;0.223201597;1.0098057877672814E-4
WithJHURegions;3;SE;2020W08;60;13;2.814887021;0.238550201;4.471020728874005E-4
WithJHURegions;3;SE;2020W09;60;13;2.851364234;0.222977124;3.8585501630035153E-4
WithJHURegions;3;SE;2020W10;60;13;2.774538104;0.242334603;7.477161666320941E-5
WithJHURegions;3;SE;2020W11;60;13;2.795785654;0.234339901;3.0186863500995754E-4
WithJHURegions;3;SE;2020W12;60;13;2.801075156;0.240437478;1.5661189560815854E-5
WithJHURegions;3;SE;2020W13;60;13;2.809416835;0.242292139;5.1475631915092265E-5
WithJHURegions;3;SE;2020W14;60;13;2.814107651;0.256349918;6.024190194334971E-4
WithJHURegions;3;SE;2020W15;60;13;2.761980815;0.247337753;0.0014557446950536322
WithJHURegions;3;SE;2020W16;60;13;2.755041777;0.232649927;2.9619099882616354E-4
WithJHURegions;3;SE;2020W17;60;13;2.820258518;0.23770015;1.0108830320262919E-4
WithJHURegions;3;SE;2020W18;60;13;2.786657549;0.243476734;1.3295630171563897E-5
WithJHURegions;3;SE;2020W19;60;13;2.786563682;0.226941929;1.2598446754443549E-5
WithJHURegions;3;SE;2020W20;60;13;2.788549575;0.245577519;2.5953073581482958E-5
WithJHURegions;3;SE;2020W21;60;13;2.771624003;0.237221661;2.3517647257705002E-8
WithJHURegions;3;SE;2020W22;60;13;2.720480616;0.237018001;0.0010014711837239127
WithJHURegions;3;SE;2020W23;60;76;2.710406499;0.279752172;0.069845356604761
WithJHURegions;3;SE;2020W24;60;160;2.751955446;0.237031551;0.04571672328505424
WithJHURegions;3;SE;2020W25;60;160;2.768020911;0.236071499;0.0016646139219135398
WithJHURegions;3;SE;2020W26;60;223;2.69862446;0.236561862;9.47674776619322E-4
WithJHURegions;3;SE;2020W27;60;307;2.7628632;0.286895848;0.07441105889420052
WithJHURegions;3;SE;2020W28;60;307;2.659389805;0.269836947;0.017747907342464724
WithJHURegions;3;SE;2020W29;60;307;2.748828608;0.256658202;0.03747842465244573
WithJHURegions;3;SE;2020W30;60;307;2.665080132;0.238993769;0.030537849838906662
WithJHURegions;3;SE;2020W31;60;307;2.646805976;0.153490297;0.022639256083453366
WithJHURegions;3;SE;2020W32;60;307;2.723739943;0.278778501;0.021645279500062987
WithJHURegions;3;SE;2020W33;60;307;2.714825976;0.237935589;0.015642334754388174
WithJHURegions;3;SE;2020W34;60;307;2.754001334;0.245485746;0.011028695402988113
WithJHURegions;3;SE;2020W35;60;307;2.725697551;0.259853904;0.015546780427249461
WithJHURegions;3;SE;2020W36;60;307;2.637908562;0.275756287;0.04149041641227517
WithJHURegions;3;SE;2020W37;60;307;2.748220141;0.236863231;0.019705881489528173
WithJHURegions;3;SE;2020W38;60;307;2.627124009;0.237623673;0.017424829982272225
WithJHURegions;3;SE;2020W39;60;307;2.724302871;0.245149386;0.013329796182219555
WithJHURegions;3;SE;2020W40;60;307;2.705102048;0.285969669;0.009727195451383189
WithJHURegions;3;SE;2020W41;60;307;2.692493076;0.237989995;0.042053671158452044
WithJHURegions;3;SE;2020W42;60;307;2.695115862;0.235806168;0.022483711342747507
WithJHURegions;3;SE;2020W43;60;307;2.700091006;0.277037473;0.026808156087836526
WithJHURegions;3;SE;2020W44;60;307;2.684629607;0.219704107;0.09268661417158204
WithJHURegions;3;SE;2020W45;60;307;2.676947797;0.229112766;0.03129633156198749
WithJHURegions;3;SE;2020W46;60;307;2.730326555;0.225047248;0.02531480416771274
WithJHURegions;3;SE;2020W47;60;307;2.682140079;0.238591337;0.024887434406311568
WithJHURegions;3;SE;2020W48;60;307;2.635052781;0.236926648;0.04044118547731897
WithJHURegions;3;SE;2020W49;60;307;2.639882093;0.238522962;0.033715714894086604
WithJHURegions;3;SE;2020W50;60;307;2.672522033;0.233975463;0.05097839345243998
WithJHURegions;3;SE;2020W51;60;307;2.664910833;0.238575693;0.04107384999650969
WithJHURegions;3;SE;2020W52;60;307;2.600302068;0.262483674;0.06310442951935574
WithJHURegions;3;SE;2021W01;60;307;2.656845029;0.160061125;0.03685826249496327
WithJHURegions;3;SE;2021W02;60;307;2.653324352;0.284475883;0.021842232778340867
WithJHURegions;3;SE;2021W03;60;307;2.564842526;0.243653574;0.013932440413203465
WithJHURegions;3;SE;2021W04;60;307;2.643906473;0.255995469;0.04175470580182867
WithJHURegions;3;SE;2021W05;60;307;2.547326788;0.224786807;0.04272780555704637
WithJHURegions;3;SE;2021W06;60;307;2.610167285;0.237825168;0.0385275483690535
WithJHURegions;3;DE;2020W05;15;22;2.818953092;0.254076273;1.74417361831475E-4
WithJHURegions;3;DE;2020W06;19;24;2.865043323;0.224748184;9.709391634934489E-4
WithJHURegions;3;DE;2020W07;19;24;2.857549109;0.254812481;5.159962954907596E-4
WithJHURegions;3;DE;2020W08;51;24;2.852273993;0.230290585;0.002361287664123714
WithJHURegions;3;DE;2020W09;51;24;2.743420021;0.282179609;0.0022746661144691684
WithJHURegions;3;DE;2020W10;51;24;2.888971627;0.295277616;0.001455625206754971
WithJHURegions;3;DE;2020W11;51;24;2.854627607;0.244185143;1.613407546229955E-4
WithJHURegions;3;DE;2020W12;51;24;2.757019704;0.233962263;1.104439479895259E-5
WithJHURegions;3;DE;2020W13;51;24;2.782021485;0.182994598;1.4533718811099734E-4
WithJHURegions;3;DE;2020W14;51;24;2.852371562;0.235276974;8.79252535415001E-4
WithJHURegions;3;DE;2020W15;51;24;2.792602796;0.226913363;7.444542549748257E-4
WithJHURegions;3;DE;2020W16;51;24;2.858020264;0.235209087;9.956314682482481E-5
WithJHURegions;3;DE;2020W17;51;24;2.758810948;0.215998067;8.142452670962729E-5
WithJHURegions;3;DE;2020W18;51;24;2.833236669;0.238964644;1.1622785969661951E-5
WithJHURegions;3;DE;2020W19;51;24;2.829328437;0.281086018;1.3324983639989262E-4
WithJHURegions;3;DE;2020W20;51;88;2.788516395;0.263778829;0.11451554479150872
WithJHURegions;3;DE;2020W21;51;136;2.851586674;0.238277118;0.05758914354833467
WithJHURegions;3;DE;2020W22;51;136;2.763921236;0.203348098;4.640564143229499E-4
WithJHURegions;3;DE;2020W23;51;200;2.760631037;0.279808465;5.761578158227205E-4
WithJHURegions;3;DE;2020W24;51;248;2.829629247;0.26089183;0.08675074799943214
WithJHURegions;3;DE;2020W25;51;248;2.806404043;0.238568499;0.011821285291790945
WithJHURegions;3;DE;2020W26;51;248;2.830463862;0.233624715;0.017673198456977443
WithJHURegions;3;DE;2020W27;51;248;2.803984219;0.286884952;0.01406165722057918
WithJHURegions;3;DE;2020W28;51;248;2.807585145;0.279201255;0.014233580415441559
WithJHURegions;3;DE;2020W29;51;248;2.789139666;0.242135972;0.024194355984116084
WithJHURegions;3;DE;2020W30;51;248;2.732255036;0.230604177;0.023573828202677914
WithJHURegions;3;DE;2020W31;51;248;2.783326067;0.270452535;0.016425581882849555
WithJHURegions;3;DE;2020W32;51;248;2.75841997;0.242803035;0.014236765828585718
WithJHURegions;3;DE;2020W33;51;248;2.794608245;0.25894316;0.020061087013371563
WithJHURegions;3;DE;2020W34;51;248;2.748866596;0.237952211;0.03400470151780322
WithJHURegions;3;DE;2020W35;51;248;2.666386387;0.233912395;0.0485836212877505
WithJHURegions;3;DE;2020W36;51;248;2.779649012;0.22843802;0.06516116036767682
WithJHURegions;3;DE;2020W37;51;248;2.720191043;0.237634428;0.07629879515351476
WithJHURegions;3;DE;2020W38;51;248;2.758479754;0.2717963;0.07289365463405124
WithJHURegions;3;DE;2020W39;51;248;2.693532604;0.243442231;0.04914071155107649
WithJHURegions;3;DE;2020W40;51;248;2.688233951;0.239001311;0.0446382875412931
WithJHURegions;3;DE;2020W41;51;248;2.652479466;0.235853172;0.04883611656412869
WithJHURegions;3;DE;2020W42;51;248;2.754380362;0.232478813;0.023625190889573787
WithJHURegions;3;DE;2020W43;51;248;2.782765651;0.237815599;0.03724725454284941
WithJHURegions;3;DE;2020W44;51;248;2.657027035;0.240909332;0.03299051389486319
WithJHURegions;3;DE;2020W45;51;248;2.736331447;0.256176639;0.02968646145997969
WithJHURegions;3;DE;2020W46;51;248;2.751509986;0.224269345;0.01612023456731116
WithJHURegions;3;DE;2020W47;51;248;2.707115105;0.233209083;0.019039613518953814
WithJHURegions;3;DE;2020W48;51;248;2.657106236;0.230529376;0.019199030513649844
WithJHURegions;3;DE;2020W49;51;248;2.718967197;0.238262659;0.021554973199252595
WithJHURegions;3;DE;2020W50;51;248;2.709068384;0.233585045;0.02691923414928447
WithJHURegions;3;DE;2020W51;51;248;2.758878902;0.242572206;0.049399669143356195
WithJHURegions;3;DE;2020W52;51;248;2.746639536;0.235195327;0.0596100044785644
WithJHURegions;3;DE;2021W01;51;248;2.696795912;0.224036002;0.0559564677544688
WithJHURegions;3;DE;2021W02;51;248;2.704834965;0.241157691;0.06997546205013251
WithJHURegions;3;DE;2021W03;51;248;2.690082256;0.217762142;0.0883957535042378
WithJHURegions;3;DE;2021W04;51;248;2.611658623;0.234717816;0.07267483270532325
WithJHURegions;3;DE;2021W05;51;248;2.684569677;0.244586666;0.0730357294308088
WithJHURegions;3;DE;2021W06;51;248;2.685597056;0.284790313;0.06621923029757276
WithJHURegions;3;IT;2020W05;15;27;2.942313114;0.212727749;0.0012116120271055016
WithJHURegions;3;IT;2020W06;19;29;2.850005982;0.236086362;9.203639725054446E-4
WithJHURegions;3;IT;2020W07;19;29;2.777162006;0.284589095;4.420620303563522E-4
WithJHURegions;3;IT;2020W08;61;29;2.908461428;0.252121059;6.624766428638745E-4
WithJHURegions;3;IT;2020W09;61;29;2.951385636;0.232299185;5.58623465569878E-5
WithJHURegions;3;IT;2020W10;61;29;2.927330535;0.230840746;8.692370601239703E-4
WithJHURegions;3;IT;2020W11;61;29;2.916223452;0.25377912;0.008000499773189102
WithJHURegions;3;IT;2020W12;61;29;2.913616429;0.211576844;0.011783742397061547
WithJHURegions;3;IT;2020W13;61;29;2.922666116;0.266519648;0.008651055789117994
WithJHURegions;3;IT;2020W14;61;29;2.920227761;0.248204406;0.0029656028467729676
WithJHURegions;3;IT;2020W15;61;29;2.786066767;0.238568858;0.0025260602600803233
WithJHURegions;3;IT;2020W16;61;29;2.884426724;0.270743847;4.7382742590908E-4
WithJHURegions;3;IT;2020W17;61;29;2.899228743;0.290525991;1.621633946311606E-4
WithJHURegions;3;IT;2020W18;61;29;2.894514512;0.245066975;0.001082136601299638
WithJHURegions;3;IT;2020W19;61;29;2.856956974;0.217123094;0.0011753698833667364
WithJHURegions;3;IT;2020W20;61;113;2.898466394;0.23040685;0.05885512273497618
WithJHURegions;3;IT;2020W21;61;176;2.802393275;0.233639702;0.02907473111505635
WithJHURegions;3;IT;2020W22;61;176;2.892401104;0.246341256;2.968419001070256E-4
WithJHURegions;3;IT;2020W23;61;260;2.795339088;0.177945958;1.9688419970870423E-4
WithJHURegions;3;IT;2020W24;61;323;2.854101457;0.2970434;0.060101039464656024
